CARRIER,DEP_TIME,DEST,FL_DATE,FL_NUM,ORIGIN,Weather,TAIL_NUM,Flight Status
RU,1457,EWR,01/17/2004,2156,IAD,0,N24103,ontime
RU,924,EWR,01/17/2004,2582,DCA,0,N26549,ontime
RU,1655,EWR,01/17/2004,2497,IAD,0,N21144,ontime
RU,641,EWR,01/17/2004,2761,DCA,0,N21537,ontime
OH,1455,JFK,01/18/2004,5935,BWI,0,N712CA,ontime
DH,1659,JFK,01/18/2004,6155,DCA,0,N404FJ,delayed
DH,1302,LGA,01/18/2004,7208,IAD,0,N675BR,ontime
DH,1526,LGA,01/18/2004,7211,IAD,0,N661BR,delayed
DH,1802,LGA,01/18/2004,7215,IAD,0,N647BR,delayed
DH,2110,LGA,01/18/2004,7684,IAD,0,N632BR,ontime
DH,833,JFK,01/18/2004,7800,IAD,0,N686BR,ontime
DH,1249,JFK,01/18/2004,7806,IAD,0,N663BR,ontime
DH,1539,JFK,01/18/2004,7808,IAD,0,N308UE,delayed
DH,1646,JFK,01/18/2004,7810,IAD,0,N315UE,ontime
DH,1709,JFK,01/18/2004,7812,IAD,0,N333UE,delayed
DH,2111,JFK,01/18/2004,7814,IAD,0,N678BR,ontime
DH,1706,JFK,01/18/2004,7816,IAD,0,N332UE,delayed
DL,1555,JFK,01/18/2004,746,DCA,0,N928DL,delayed
DL,830,LGA,01/18/2004,1744,DCA,0,N223DZ,ontime
DL,1029,LGA,01/18/2004,1748,DCA,0,N242DL,ontime
DL,1230,LGA,01/18/2004,1752,DCA,0,N223DZ,delayed
DL,1430,LGA,01/18/2004,1756,DCA,0,N242DL,ontime
DL,1632,LGA,01/18/2004,1760,DCA,0,N223DZ,ontime
DL,1843,LGA,01/18/2004,1764,DCA,0,N242DL,delayed
DL,2029,LGA,01/18/2004,1768,DCA,0,N223DZ,ontime
MQ,1549,JFK,01/18/2004,4752,DCA,0,N712MQ,delayed
MQ,552,JFK,01/18/2004,4760,DCA,0,N731MQ,delayed
MQ,919,JFK,01/18/2004,4771,DCA,0,N719MQ,ontime
MQ,2023,JFK,01/18/2004,4784,DCA,0,N737MQ,delayed
MQ,1330,LGA,01/18/2004,4964,DCA,0,N719MQ,delayed
MQ,1540,LGA,01/18/2004,4968,DCA,0,N703MQ,delayed
MQ,1818,LGA,01/18/2004,4972,DCA,0,N725MQ,delayed
MQ,2004,LGA,01/18/2004,4976,DCA,0,N732MQ,delayed
UA,848,LGA,01/18/2004,846,IAD,0,N579UA,ontime
US,858,LGA,01/18/2004,2164,DCA,0,N744UW,ontime
US,954,LGA,01/18/2004,2166,DCA,0,N763UW,ontime
US,1102,LGA,01/18/2004,2168,DCA,0,N755UW,ontime
US,1159,LGA,01/18/2004,2170,DCA,0,N736UW,ontime
US,1257,LGA,01/18/2004,2172,DCA,0,N744UW,delayed
US,1356,LGA,01/18/2004,2174,DCA,0,N763UW,ontime
US,1555,LGA,01/18/2004,2178,DCA,0,N736UW,delayed
US,1757,LGA,01/18/2004,2182,DCA,0,N763UW,ontime
US,1855,LGA,01/18/2004,2184,DCA,0,N755UW,ontime
US,1957,LGA,01/18/2004,2186,DCA,0,N736UW,ontime
US,2055,LGA,01/18/2004,2188,DCA,0,N744UW,ontime
RU,1057,EWR,01/18/2004,2303,BWI,1,N17984,delayed
RU,1314,EWR,01/18/2004,2703,BWI,0,N15980,delayed
RU,1528,EWR,01/18/2004,2403,BWI,0,N16501,delayed
CO,1258,EWR,01/18/2004,1767,DCA,0,N14629,ontime
CO,1754,EWR,01/18/2004,810,DCA,0,N37615,delayed
CO,1959,EWR,01/18/2004,816,DCA,0,N16650,delayed
DH,834,EWR,01/18/2004,7299,IAD,0,N650BR,ontime
DH,1900,EWR,01/18/2004,7302,IAD,0,N626BR,delayed
DH,1246,EWR,01/18/2004,7303,IAD,0,N640BR,delayed
DH,2117,EWR,01/18/2004,7304,IAD,0,N701BR,ontime
RU,1630,EWR,01/18/2004,2156,IAD,0,N13124,delayed
RU,1622,EWR,01/18/2004,2216,DCA,0,N14558,delayed
RU,841,EWR,01/18/2004,2254,IAD,0,N13929,ontime
RU,925,EWR,01/18/2004,2582,DCA,0,N27962,ontime
OH,1455,JFK,01/19/2004,5935,BWI,0,N975CA,ontime
DH,1636,JFK,01/19/2004,6155,DCA,0,N415FJ,ontime
DH,1303,LGA,01/19/2004,7208,IAD,0,N647BR,ontime
DH,1445,LGA,01/19/2004,7211,IAD,0,N671BR,ontime
DH,1709,LGA,01/19/2004,7215,IAD,0,N648BR,ontime
DH,10,LGA,01/19/2004,7684,IAD,0,N627BR,delayed
DH,847,LGA,01/19/2004,7790,IAD,0,N626BR,delayed
DH,1035,LGA,01/19/2004,7792,IAD,0,N671BR,ontime
DH,833,JFK,01/19/2004,7800,IAD,0,N632BR,ontime
DH,1237,JFK,01/19/2004,7806,IAD,0,N691BR,ontime
DH,1454,JFK,01/19/2004,7808,IAD,0,N333UE,ontime
DH,1641,JFK,01/19/2004,7810,IAD,0,N327UE,ontime
DH,1710,JFK,01/19/2004,7812,IAD,0,N331UE,ontime
DH,2121,JFK,01/19/2004,7814,IAD,0,N625BR,ontime
DH,1603,JFK,01/19/2004,7816,IAD,0,N328UE,ontime
DL,1506,JFK,01/19/2004,746,DCA,0,N910DL,delayed
DL,731,LGA,01/19/2004,1742,DCA,0,N242DL,ontime
DL,842,LGA,01/19/2004,1744,DCA,0,N223DZ,ontime
DL,1029,LGA,01/19/2004,1748,DCA,0,N231DN,ontime
DL,1231,LGA,01/19/2004,1752,DCA,0,N223DZ,ontime
DL,1431,LGA,01/19/2004,1756,DCA,0,N231DN,ontime
DL,1530,LGA,01/19/2004,1758,DCA,0,N224DA,ontime
DL,1630,LGA,01/19/2004,1760,DCA,0,N223DZ,ontime
DL,1829,LGA,01/19/2004,1764,DCA,0,N231DN,ontime
DL,1930,LGA,01/19/2004,1766,DCA,0,N224DA,ontime
DL,2029,LGA,01/19/2004,1768,DCA,0,N223DZ,ontime
MQ,1536,JFK,01/19/2004,4752,DCA,0,N718MQ,ontime
MQ,553,JFK,01/19/2004,4760,DCA,0,N736MQ,ontime
MQ,1846,JFK,01/19/2004,4784,DCA,0,N723MQ,delayed
MQ,758,LGA,01/19/2004,4952,DCA,0,N739MQ,delayed
MQ,822,LGA,01/19/2004,4954,DCA,0,N717MQ,delayed
MQ,858,LGA,01/19/2004,4956,DCA,0,N718MQ,ontime
MQ,1100,LGA,01/19/2004,4960,DCA,0,N722MQ,ontime
MQ,1253,LGA,01/19/2004,4964,DCA,0,N739MQ,ontime
MQ,1356,LGA,01/19/2004,4966,DCA,0,N719MQ,ontime
MQ,1534,LGA,01/19/2004,4968,DCA,0,N723MQ,delayed
MQ,1559,LGA,01/19/2004,4970,DCA,0,N841MQ,ontime
MQ,1717,LGA,01/19/2004,4972,DCA,0,N728MQ,ontime
MQ,1937,LGA,01/19/2004,4976,DCA,0,N704MQ,delayed
UA,846,LGA,01/19/2004,846,IAD,0,N565UA,ontime
US,627,LGA,01/19/2004,1479,DCA,0,N753UW,ontime
US,656,LGA,01/19/2004,2160,DCA,0,N767UW,ontime
US,758,LGA,01/19/2004,2162,DCA,0,N706UW,ontime
US,858,LGA,01/19/2004,2164,DCA,0,N711UW,ontime
US,955,LGA,01/19/2004,2166,DCA,0,N736UW,ontime
US,1059,LGA,01/19/2004,2168,DCA,0,N767UW,ontime
US,1157,LGA,01/19/2004,2170,DCA,0,N706UW,ontime
US,1256,LGA,01/19/2004,2172,DCA,0,N711UW,ontime
US,1353,LGA,01/19/2004,2174,DCA,0,N736UW,ontime
US,1456,LGA,01/19/2004,2176,DCA,0,N767UW,ontime
US,1558,LGA,01/19/2004,2178,DCA,0,N706UW,ontime
US,1656,LGA,01/19/2004,2180,DCA,0,N711UW,ontime
US,1755,LGA,01/19/2004,2182,DCA,0,N736UW,ontime
US,1855,LGA,01/19/2004,2184,DCA,0,N767UW,ontime
US,1956,LGA,01/19/2004,2186,DCA,0,N706UW,ontime
US,2057,LGA,01/19/2004,2188,DCA,0,N711UW,ontime
RU,1710,EWR,01/19/2004,3372,BWI,0,N13913,ontime
RU,1028,EWR,01/19/2004,2303,BWI,0,N18557,ontime
RU,654,EWR,01/19/2004,2703,BWI,0,N14943,ontime
RU,1451,EWR,01/19/2004,2403,BWI,0,N12934,ontime
CO,1732,EWR,01/19/2004,814,DCA,0,N17321,delayed
CO,1253,EWR,01/19/2004,808,DCA,0,N14639,ontime
CO,728,EWR,01/19/2004,806,DCA,0,N16649,ontime
CO,1857,EWR,01/19/2004,816,DCA,0,N17619,ontime
DH,832,EWR,01/19/2004,7299,IAD,0,N645BR,ontime
DH,1705,EWR,01/19/2004,7302,IAD,0,N689BR,ontime
DH,1237,EWR,01/19/2004,7303,IAD,0,N710BR,ontime
DH,2300,EWR,01/19/2004,7304,IAD,0,N626BR,delayed
DH,627,EWR,01/19/2004,7305,IAD,0,N329UE,ontime
DH,1427,EWR,01/19/2004,7307,IAD,0,N301UE,ontime
RU,2051,EWR,01/19/2004,2385,IAD,0,N16520,delayed
RU,1258,EWR,01/19/2004,2692,IAD,0,N28518,ontime
RU,645,EWR,01/19/2004,2761,DCA,0,N13124,ontime
RU,1530,EWR,01/19/2004,2261,DCA,0,N15973,ontime
RU,656,EWR,01/19/2004,2855,IAD,0,N15912,ontime
RU,1659,EWR,01/19/2004,2497,IAD,0,N12567,ontime
RU,1455,EWR,01/19/2004,2156,IAD,0,N18120,ontime
RU,1628,EWR,01/19/2004,2181,DCA,0,N12921,ontime
RU,1355,EWR,01/19/2004,2216,DCA,0,N12519,ontime
RU,855,EWR,01/19/2004,2582,DCA,0,N48901,ontime
RU,2052,EWR,01/19/2004,2879,DCA,0,N16911,ontime
OH,1500,JFK,01/20/2004,5935,BWI,0,N956CA,ontime
DH,1637,JFK,01/20/2004,6155,DCA,0,N409FJ,ontime
DH,1300,LGA,01/20/2004,7208,IAD,0,N648BR,ontime
DH,1455,LGA,01/20/2004,7211,IAD,0,N646BR,ontime
DH,1725,LGA,01/20/2004,7215,IAD,0,N705BR,ontime
DH,2143,LGA,01/20/2004,7684,IAD,0,N637BR,ontime
DH,635,LGA,01/20/2004,7790,IAD,0,N698BR,ontime
DH,1033,LGA,01/20/2004,7792,IAD,0,N646BR,ontime
DH,835,JFK,01/20/2004,7800,IAD,0,N627BR,ontime
DH,1351,JFK,01/20/2004,7806,IAD,0,N708BR,delayed
DH,1446,JFK,01/20/2004,7808,IAD,0,N321UE,ontime
DH,1643,JFK,01/20/2004,7810,IAD,0,N308UE,ontime
DH,1706,JFK,01/20/2004,7812,IAD,0,N313UE,ontime
DH,2118,JFK,01/20/2004,7814,IAD,0,N636BR,ontime
DH,1632,JFK,01/20/2004,7816,IAD,0,N331UE,ontime
DL,1514,JFK,01/20/2004,746,DCA,0,N926DL,delayed
DL,629,LGA,01/20/2004,1740,DCA,0,N225DL,ontime
DL,729,LGA,01/20/2004,1742,DCA,0,N231DN,ontime
DL,839,LGA,01/20/2004,1744,DCA,0,N224DA,ontime
DL,929,LGA,01/20/2004,1746,DCA,0,N223DZ,ontime
DL,1029,LGA,01/20/2004,1748,DCA,0,N225DL,ontime
DL,1129,LGA,01/20/2004,1750,DCA,0,N231DN,ontime
DL,1227,LGA,01/20/2004,1752,DCA,0,N224DA,ontime
DL,1329,LGA,01/20/2004,1754,DCA,0,N223DZ,ontime
DL,1430,LGA,01/20/2004,1756,DCA,0,N225DL,ontime
DL,1531,LGA,01/20/2004,1758,DCA,0,N231DN,ontime
DL,1717,LGA,01/20/2004,1760,DCA,0,N223DZ,delayed
DL,1731,LGA,01/20/2004,1762,DCA,0,N224DA,ontime
DL,1831,LGA,01/20/2004,1764,DCA,0,N242DL,ontime
DL,1930,LGA,01/20/2004,1766,DCA,0,N231DN,ontime
DL,2029,LGA,01/20/2004,1768,DCA,0,N223DZ,ontime
MQ,1522,JFK,01/20/2004,4752,DCA,0,N805MQ,ontime
MQ,548,JFK,01/20/2004,4760,DCA,0,N721MQ,ontime
MQ,1823,JFK,01/20/2004,4784,DCA,0,N721MQ,ontime
MQ,653,LGA,01/20/2004,4952,DCA,0,N735MQ,ontime
MQ,759,LGA,01/20/2004,4954,DCA,0,N729MQ,ontime
MQ,850,LGA,01/20/2004,4956,DCA,0,N712MQ,ontime
MQ,1057,LGA,01/20/2004,4960,DCA,0,N727MQ,ontime
MQ,1255,LGA,01/20/2004,4964,DCA,0,N712MQ,ontime
MQ,1350,LGA,01/20/2004,4966,DCA,0,N701MQ,ontime
MQ,1458,LGA,01/20/2004,4968,DCA,0,N721MQ,ontime
MQ,1551,LGA,01/20/2004,4970,DCA,0,N702MQ,ontime
MQ,2004,LGA,01/20/2004,4976,DCA,0,N713MQ,delayed
UA,844,LGA,01/20/2004,846,IAD,0,N556UA,ontime
US,626,LGA,01/20/2004,1479,DCA,0,N769UW,ontime
US,658,LGA,01/20/2004,2160,DCA,0,N705UW,ontime
US,758,LGA,01/20/2004,2162,DCA,0,N744UW,ontime
US,859,LGA,01/20/2004,2164,DCA,0,N722UW,ontime
US,957,LGA,01/20/2004,2166,DCA,0,N749UW,ontime
US,1055,LGA,01/20/2004,2168,DCA,0,N705UW,ontime
US,1156,LGA,01/20/2004,2170,DCA,0,N744UW,ontime
US,1258,LGA,01/20/2004,2172,DCA,0,N722UW,ontime
US,1357,LGA,01/20/2004,2174,DCA,0,N749UW,ontime
US,1456,LGA,01/20/2004,2176,DCA,0,N725UW,ontime
US,1554,LGA,01/20/2004,2178,DCA,0,N744UW,ontime
US,1657,LGA,01/20/2004,2180,DCA,0,N722UW,ontime
US,1758,LGA,01/20/2004,2182,DCA,0,N749UW,ontime
US,1858,LGA,01/20/2004,2184,DCA,0,N725UW,ontime
US,1957,LGA,01/20/2004,2186,DCA,0,N744UW,ontime
US,2057,LGA,01/20/2004,2188,DCA,0,N722UW,ontime
RU,1453,EWR,01/20/2004,2403,BWI,0,N15983,ontime
RU,1027,EWR,01/20/2004,2303,BWI,0,N14920,ontime
RU,1723,EWR,01/20/2004,3372,BWI,0,N12921,delayed
RU,655,EWR,01/20/2004,2703,BWI,0,N13566,ontime
CO,1856,EWR,01/20/2004,816,DCA,0,N14655,ontime
CO,1723,EWR,01/20/2004,814,DCA,0,N47332,ontime
CO,1250,EWR,01/20/2004,808,DCA,0,N16607,ontime
CO,729,EWR,01/20/2004,806,DCA,0,N14628,ontime
DH,835,EWR,01/20/2004,7299,IAD,0,N637BR,ontime
DH,1700,EWR,01/20/2004,7302,IAD,0,N638BR,ontime
DH,1236,EWR,01/20/2004,7303,IAD,0,N638BR,ontime
DH,2113,EWR,01/20/2004,7304,IAD,0,N663BR,ontime
DH,625,EWR,01/20/2004,7305,IAD,0,N311UE,ontime
DH,1426,EWR,01/20/2004,7307,IAD,0,N332UE,ontime
RU,1624,EWR,01/20/2004,2181,DCA,0,N15555,ontime
RU,2052,EWR,01/20/2004,2879,DCA,0,N14562,ontime
RU,1357,EWR,01/20/2004,2216,DCA,0,N14920,ontime
RU,1650,EWR,01/20/2004,2497,IAD,0,N16951,ontime
RU,638,EWR,01/20/2004,2761,DCA,0,N26141,ontime
RU,1855,EWR,01/20/2004,2385,IAD,0,N26141,ontime
RU,859,EWR,01/20/2004,2582,DCA,0,N14543,ontime
RU,1255,EWR,01/20/2004,2367,IAD,0,N15555,ontime
RU,1555,EWR,01/20/2004,2261,DCA,0,N11539,delayed
RU,1456,EWR,01/20/2004,2156,IAD,0,N17146,ontime
RU,708,EWR,01/20/2004,2855,IAD,0,N28518,delayed
OH,1455,JFK,01/21/2004,5935,BWI,0,N804CA,ontime
DH,1239,LGA,01/21/2004,7208,IAD,0,N705BR,ontime
DH,1448,LGA,01/21/2004,7211,IAD,0,N687BR,ontime
DH,1714,LGA,01/21/2004,7215,IAD,0,N705BR,ontime
DH,2220,LGA,01/21/2004,7684,IAD,0,N698BR,delayed
DH,702,LGA,01/21/2004,7790,IAD,0,N688BR,delayed
DH,1032,LGA,01/21/2004,7792,IAD,0,N687BR,ontime
DH,836,JFK,01/21/2004,7800,IAD,0,N637BR,ontime
DH,1237,JFK,01/21/2004,7806,IAD,0,N656BR,ontime
DH,1504,JFK,01/21/2004,7808,IAD,0,N301UE,ontime
DH,1639,JFK,01/21/2004,7810,IAD,0,N308UE,ontime
DH,1710,JFK,01/21/2004,7812,IAD,0,N333UE,ontime
DH,2118,JFK,01/21/2004,7814,IAD,0,N688BR,ontime
DH,1603,JFK,01/21/2004,7816,IAD,0,N321UE,ontime
DL,1456,JFK,01/21/2004,746,DCA,0,N938DL,ontime
DL,630,LGA,01/21/2004,1740,DCA,0,N242DL,ontime
DL,730,LGA,01/21/2004,1742,DCA,0,N224DA,ontime
DL,831,LGA,01/21/2004,1744,DCA,0,N231DN,ontime
DL,931,LGA,01/21/2004,1746,DCA,0,N221DL,ontime
DL,1031,LGA,01/21/2004,1748,DCA,0,N242DL,ontime
DL,1131,LGA,01/21/2004,1750,DCA,0,N224DA,ontime
DL,1230,LGA,01/21/2004,1752,DCA,0,N3734B,ontime
DL,1332,LGA,01/21/2004,1754,DCA,0,N221DL,ontime
DL,1431,LGA,01/21/2004,1756,DCA,0,N242DL,ontime
DL,1530,LGA,01/21/2004,1758,DCA,0,N231DN,ontime
DL,1632,LGA,01/21/2004,1760,DCA,0,N3734B,delayed
DL,1730,LGA,01/21/2004,1762,DCA,0,N221DL,ontime
DL,1828,LGA,01/21/2004,1764,DCA,0,N242DL,ontime
DL,1928,LGA,01/21/2004,1766,DCA,0,N231DN,ontime
DL,2032,LGA,01/21/2004,1768,DCA,0,N225DL,ontime
MQ,1525,JFK,01/21/2004,4752,DCA,0,N732MQ,ontime
MQ,555,JFK,01/21/2004,4760,DCA,0,N709MQ,ontime
MQ,1830,JFK,01/21/2004,4784,DCA,0,N719MQ,ontime
MQ,652,LGA,01/21/2004,4952,DCA,0,N704MQ,ontime
MQ,753,LGA,01/21/2004,4954,DCA,0,N716MQ,ontime
MQ,857,LGA,01/21/2004,4956,DCA,0,N730MQ,ontime
MQ,1050,LGA,01/21/2004,4960,DCA,0,N704MQ,ontime
MQ,1252,LGA,01/21/2004,4964,DCA,0,N716MQ,ontime
MQ,1349,LGA,01/21/2004,4966,DCA,0,N717MQ,ontime
MQ,1452,LGA,01/21/2004,4968,DCA,0,N719MQ,ontime
MQ,1556,LGA,01/21/2004,4970,DCA,0,N720MQ,ontime
MQ,1653,LGA,01/21/2004,4972,DCA,0,N713MQ,ontime
MQ,1853,LGA,01/21/2004,4976,DCA,0,N723MQ,ontime
UA,846,LGA,01/21/2004,846,IAD,0,N563UA,ontime
US,627,LGA,01/21/2004,1479,DCA,0,N730UW,ontime
US,659,LGA,01/21/2004,2160,DCA,0,N713UW,ontime
US,759,LGA,01/21/2004,2162,DCA,0,N741UW,ontime
US,855,LGA,01/21/2004,2164,DCA,0,N766UW,ontime
US,956,LGA,01/21/2004,2166,DCA,0,N722UW,ontime
US,1056,LGA,01/21/2004,2168,DCA,0,N713UW,ontime
US,1155,LGA,01/21/2004,2170,DCA,0,N741UW,ontime
US,1255,LGA,01/21/2004,2172,DCA,0,N766UW,ontime
US,1357,LGA,01/21/2004,2174,DCA,0,N722UW,ontime
US,1456,LGA,01/21/2004,2176,DCA,0,N713UW,ontime
US,1558,LGA,01/21/2004,2178,DCA,0,N741UW,ontime
US,1658,LGA,01/21/2004,2180,DCA,0,N744UW,ontime
US,1803,LGA,01/21/2004,2182,DCA,0,N722UW,ontime
US,1859,LGA,01/21/2004,2184,DCA,0,N713UW,ontime
US,1956,LGA,01/21/2004,2186,DCA,0,N741UW,ontime
US,2058,LGA,01/21/2004,2188,DCA,0,N716UW,ontime
RU,658,EWR,01/21/2004,2703,BWI,0,N14902,ontime
RU,1452,EWR,01/21/2004,2403,BWI,0,N14950,ontime
RU,1726,EWR,01/21/2004,3372,BWI,0,N14568,delayed
RU,1028,EWR,01/21/2004,2303,BWI,0,N12946,ontime
CO,1727,EWR,01/21/2004,814,DCA,0,N12327,delayed
CO,1858,EWR,01/21/2004,816,DCA,0,N14601,ontime
CO,1256,EWR,01/21/2004,808,DCA,0,N16646,ontime
CO,728,EWR,01/21/2004,806,DCA,0,N62631,ontime
DH,859,EWR,01/21/2004,7299,IAD,0,N311UE,ontime
DH,1702,EWR,01/21/2004,7302,IAD,0,N694BR,delayed
DH,1235,EWR,01/21/2004,7303,IAD,0,N694BR,ontime
DH,2145,EWR,01/21/2004,7304,IAD,0,N709BR,ontime
DH,627,EWR,01/21/2004,7305,IAD,0,N332UE,ontime
DH,1424,EWR,01/21/2004,7307,IAD,0,N332UE,ontime
RU,643,EWR,01/21/2004,2761,DCA,0,N18102,ontime
RU,1455,EWR,01/21/2004,2156,IAD,0,N16147,delayed
RU,2054,EWR,01/21/2004,2879,DCA,0,N13969,ontime
RU,1648,EWR,01/21/2004,2181,DCA,0,N36915,delayed
RU,1857,EWR,01/21/2004,2385,IAD,0,N26141,ontime
RU,1520,EWR,01/21/2004,2261,DCA,0,N14974,delayed
RU,659,EWR,01/21/2004,2855,IAD,0,N18556,ontime
RU,1356,EWR,01/21/2004,2216,DCA,0,N12946,ontime
RU,1654,EWR,01/21/2004,2497,IAD,0,N13903,ontime
RU,1251,EWR,01/21/2004,2367,IAD,0,N36915,ontime
RU,858,EWR,01/21/2004,2582,DCA,0,N16951,ontime
OH,1540,JFK,01/22/2004,5935,BWI,0,N949CA,delayed
DH,1641,JFK,01/22/2004,6155,DCA,0,N415FJ,ontime
DH,1324,LGA,01/22/2004,7208,IAD,0,N705BR,delayed
DH,1540,LGA,01/22/2004,7211,IAD,0,N624BR,delayed
DH,1715,LGA,01/22/2004,7215,IAD,0,N653BR,ontime
DH,2114,LGA,01/22/2004,7684,IAD,0,N692BR,ontime
DH,642,LGA,01/22/2004,7790,IAD,0,N675BR,ontime
DH,1034,LGA,01/22/2004,7792,IAD,0,N623BR,ontime
DH,830,JFK,01/22/2004,7800,IAD,0,N698BR,ontime
DH,1237,JFK,01/22/2004,7806,IAD,0,N631BR,ontime
DH,1455,JFK,01/22/2004,7808,IAD,0,N320UE,ontime
DH,1642,JFK,01/22/2004,7810,IAD,0,N309UE,ontime
DH,1707,JFK,01/22/2004,7812,IAD,0,N301UE,ontime
DH,2116,JFK,01/22/2004,7814,IAD,0,N657BR,ontime
DH,1607,JFK,01/22/2004,7816,IAD,0,N324UE,ontime
DL,1458,JFK,01/22/2004,746,DCA,0,N986DL,ontime
DL,629,LGA,01/22/2004,1740,DCA,0,N242DL,ontime
DL,729,LGA,01/22/2004,1742,DCA,0,N221DL,ontime
DL,831,LGA,01/22/2004,1744,DCA,0,N231DN,ontime
DL,928,LGA,01/22/2004,1746,DCA,0,N223DZ,ontime
DL,1030,LGA,01/22/2004,1748,DCA,0,N232DZ,ontime
DL,1129,LGA,01/22/2004,1750,DCA,0,N221DL,ontime
DL,1231,LGA,01/22/2004,1752,DCA,0,N231DN,ontime
DL,1331,LGA,01/22/2004,1754,DCA,0,N223DZ,ontime
DL,1429,LGA,01/22/2004,1756,DCA,0,N232DZ,delayed
DL,1530,LGA,01/22/2004,1758,DCA,0,N221DL,ontime
DL,1633,LGA,01/22/2004,1760,DCA,0,N3734B,delayed
DL,1731,LGA,01/22/2004,1762,DCA,0,N231DN,delayed
DL,1831,LGA,01/22/2004,1764,DCA,0,N232DZ,ontime
DL,1928,LGA,01/22/2004,1766,DCA,0,N221DL,ontime
DL,2033,LGA,01/22/2004,1768,DCA,0,N3734B,ontime
MQ,1517,JFK,01/22/2004,4752,DCA,0,N703MQ,ontime
MQ,553,JFK,01/22/2004,4760,DCA,0,N838MQ,ontime
MQ,1823,JFK,01/22/2004,4784,DCA,0,N721MQ,ontime
MQ,730,LGA,01/22/2004,4952,DCA,0,N814MQ,ontime
MQ,758,LGA,01/22/2004,4954,DCA,0,N739MQ,ontime
MQ,852,LGA,01/22/2004,4956,DCA,0,N728MQ,ontime
MQ,1056,LGA,01/22/2004,4960,DCA,0,N723MQ,ontime
MQ,1255,LGA,01/22/2004,4964,DCA,0,N735MQ,ontime
MQ,1359,LGA,01/22/2004,4966,DCA,0,N731MQ,ontime
MQ,1459,LGA,01/22/2004,4968,DCA,0,N701MQ,ontime
MQ,1559,LGA,01/22/2004,4970,DCA,0,N727MQ,ontime
MQ,1652,LGA,01/22/2004,4972,DCA,0,N814MQ,ontime
MQ,1854,LGA,01/22/2004,4976,DCA,0,N739MQ,ontime
UA,847,LGA,01/22/2004,846,IAD,0,N558UA,ontime
US,625,LGA,01/22/2004,1479,DCA,0,N764UW,ontime
US,654,LGA,01/22/2004,2160,DCA,0,N708UW,ontime
US,754,LGA,01/22/2004,2162,DCA,0,N713UW,ontime
US,857,LGA,01/22/2004,2164,DCA,0,N714UW,ontime
US,955,LGA,01/22/2004,2166,DCA,0,N762UW,ontime
US,1055,LGA,01/22/2004,2168,DCA,0,N708UW,ontime
US,1153,LGA,01/22/2004,2170,DCA,0,N713UW,ontime
US,1255,LGA,01/22/2004,2172,DCA,0,N714UW,ontime
US,1355,LGA,01/22/2004,2174,DCA,0,N762UW,ontime
US,1456,LGA,01/22/2004,2176,DCA,0,N708UW,ontime
US,1559,LGA,01/22/2004,2178,DCA,0,N713UW,ontime
US,1658,LGA,01/22/2004,2180,DCA,0,N714UW,ontime
US,1759,LGA,01/22/2004,2182,DCA,0,N762UW,ontime
US,1900,LGA,01/22/2004,2184,DCA,0,N713UW,ontime
US,2011,LGA,01/22/2004,2186,DCA,0,N714UW,ontime
US,2139,LGA,01/22/2004,2188,DCA,0,N762UW,delayed
RU,658,EWR,01/22/2004,2703,BWI,0,N11535,ontime
RU,1030,EWR,01/22/2004,2303,BWI,0,N13124,ontime
RU,1450,EWR,01/22/2004,2403,BWI,0,N14991,ontime
RU,1803,EWR,01/22/2004,3372,BWI,0,N13935,delayed
CO,1258,EWR,01/22/2004,808,DCA,0,N16607,ontime
CO,729,EWR,01/22/2004,806,DCA,0,N17663,ontime
CO,1855,EWR,01/22/2004,816,DCA,0,N17644,ontime
CO,1721,EWR,01/22/2004,814,DCA,0,N27733,delayed
DH,831,EWR,01/22/2004,7299,IAD,0,N634BR,ontime
DH,1706,EWR,01/22/2004,7302,IAD,0,N627BR,ontime
DH,1249,EWR,01/22/2004,7303,IAD,0,N627BR,ontime
DH,2116,EWR,01/22/2004,7304,IAD,0,N703BR,ontime
DH,624,EWR,01/22/2004,7305,IAD,0,N315UE,ontime
DH,1425,EWR,01/22/2004,7307,IAD,0,N331UE,ontime
RU,1356,EWR,01/22/2004,2216,DCA,0,N13935,ontime
RU,1522,EWR,01/22/2004,2261,DCA,0,N14568,ontime
RU,1627,EWR,01/22/2004,2181,DCA,0,N13969,ontime
RU,1307,EWR,01/22/2004,2692,IAD,0,N14514,ontime
RU,641,EWR,01/22/2004,2761,DCA,0,N13970,ontime
RU,1451,EWR,01/22/2004,2156,IAD,0,N34111,ontime
RU,1656,EWR,01/22/2004,2497,IAD,0,N16918,ontime
RU,655,EWR,01/22/2004,2855,IAD,0,N18102,ontime
RU,1850,EWR,01/22/2004,2385,IAD,0,N25134,ontime
RU,2052,EWR,01/22/2004,2879,DCA,0,N14543,ontime
RU,854,EWR,01/22/2004,2582,DCA,0,N14543,ontime
OH,1622,JFK,01/23/2004,5935,BWI,0,N430CA,delayed
DH,1640,JFK,01/23/2004,6155,DCA,0,N423FJ,ontime
DH,1239,LGA,01/23/2004,7208,IAD,0,N653BR,delayed
DH,1715,LGA,01/23/2004,7215,IAD,0,N705BR,ontime
DH,109,LGA,01/23/2004,7684,IAD,0,N668BR,delayed
DH,634,LGA,01/23/2004,7790,IAD,0,N626BR,ontime
